status,is_complete,dataset_name,n_samples,depth,max_len,model_name,d_model,nhead,num_layers,dim_feedforward,dropout,pooling,scenario_name,base_optimizer,lr,weight_decay,mode,target,alpha,beta,mix_lambda,start_epoch,run_id,exp_dir,has_exp_dir,has_history_json,has_log_txt,has_initial_model_pt,has_best_model_pt,has_final_model_pt,has_dataset_info_json,has_model_config_json,has_scenario_config_json,history_path,log_path,best_model_path,final_model_path,n_epochs_recorded,best_epoch,best_val_macro_f1,best_val_accuracy,best_val_loss,best_val_weighted_f1,best_val_micro_f1,best_val_confidence,final_val_macro_f1,final_val_accuracy,final_val_loss,final_val_weighted_f1,final_val_micro_f1,final_val_confidence,final_train_macro_f1,final_train_accuracy,final_train_loss,mean_grad_norm,mean_fractional_applied_params,mean_epoch_time,total_epoch_time,mean_throughput,log_best_epoch,log_best_val_macro_f1,log_best_val_acc,log_best_val_loss,log_total_run_time_sec
complete,True,base_D3_L128,10000,3,128,T_deep_mean,128,4,5,512,0.15,mean,head_only_replace_a08,adamw,0.0003,0.01,replace,head,0.8,0.9,1.0,1.0,2,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/head_only_replace_a08/run_2,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/head_only_replace_a08/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/head_only_replace_a08/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/head_only_replace_a08/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/head_only_replace_a08/run_2/final_model.pt,10,7,0.12943239687220204,0.28049999475479126,1.9953632068634033,0.22547614539620028,0.28049999999949987,0.27612048149108886,0.10998830994625733,0.3005000054836273,1.9947795505523682,0.20170840458448672,0.3004999999994999,0.34853587913513184,0.15682551326285823,0.3003750145435333,1.964031702041626,0.6378064065639613,2.0,4.356499171257019,43.56499171257019,1895.3795472513295,7,0.129432,0.2805,1.995363,43.62
complete,True,base_D3_L128,10000,3,128,T_deep_mean,128,4,5,512,0.15,mean,ffn_only_replace_a08,adamw,0.0003,0.01,replace,ffn,0.8,0.9,1.0,1.0,0,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/ffn_only_replace_a08/run_0,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/ffn_only_replace_a08/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/ffn_only_replace_a08/run_0/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/ffn_only_replace_a08/run_0/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/ffn_only_replace_a08/run_0/final_model.pt,10,8,0.10208452160016557,0.29750001430511475,1.9801943626403808,0.1967554037551342,0.2974999999994999,0.31300710773468016,0.09354408133436193,0.2994999885559082,1.9816382389068603,0.18766461919740868,0.2994999999994999,0.28526237106323243,0.12645844784105098,0.2876250147819519,2.010412775039673,1.1595197982060168,20.0,4.33795166015625,43.3795166015625,1894.7944971902912,8,0.102085,0.2975,1.980194,43.44
complete,True,base_D3_L128,10000,3,128,T_deep_mean,128,4,5,512,0.15,mean,ffn_only_replace_a08,adamw,0.0003,0.01,replace,ffn,0.8,0.9,1.0,1.0,1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/ffn_only_replace_a08/run_1,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/ffn_only_replace_a08/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/ffn_only_replace_a08/run_1/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/ffn_only_replace_a08/run_1/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/ffn_only_replace_a08/run_1/final_model.pt,10,10,0.09291504350434332,0.28049999475479126,2.017006446838379,0.18477319487407012,0.28049999999949987,0.2693714866638184,0.09291504350434332,0.28049999475479126,2.017006446838379,0.18477319487407012,0.28049999999949987,0.2693714866638184,0.11555603887614821,0.2849999964237213,2.0188249158859253,1.1836208433811897,20.0,4.192586469650268,41.925864696502686,1997.9730181448394,10,0.092915,0.2805,2.017006,41.97
complete,True,base_D3_L128,10000,3,128,T_deep_mean,128,4,5,512,0.15,mean,ffn_only_replace_a08,adamw,0.0003,0.01,replace,ffn,0.8,0.9,1.0,1.0,2,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/ffn_only_replace_a08/run_2,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/ffn_only_replace_a08/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/ffn_only_replace_a08/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/ffn_only_replace_a08/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/ffn_only_replace_a08/run_2/final_model.pt,10,10,0.11744014321123508,0.2919999957084656,2.026229184150696,0.21269008967495667,0.2919999999994999,0.30180505180358885,0.11744014321123508,0.2919999957084656,2.026229184150696,0.21269008967495667,0.2919999999994999,0.30180505180358885,0.13088265079251138,0.29249998927116394,1.999800078392029,1.1458016953586259,20.0,3.932387351989746,39.32387351989746,2373.012341670948,10,0.11744,0.292,2.026229,39.38
complete,True,base_D3_L128,10000,3,128,T_deep_mean,128,4,5,512,0.15,mean,attention_only_replace_a08,adamw,0.0003,0.01,replace,attention,0.8,0.9,1.0,1.0,0,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/attention_only_replace_a08/run_0,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/attention_only_replace_a08/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/attention_only_replace_a08/run_0/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/attention_only_replace_a08/run_0/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/attention_only_replace_a08/run_0/final_model.pt,10,10,0.14202939611854035,0.2824999988079071,2.0261638622283935,0.2378463905775735,0.2824999999994999,0.232209059715271,0.14202939611854035,0.2824999988079071,2.0261638622283935,0.2378463905775735,0.2824999999994999,0.232209059715271,0.12542938808951698,0.29249998927116394,2.0032393598556517,1.2262851594632296,20.0,4.349471950531006,43.49471950531006,1903.527046707072,10,0.142029,0.2825,2.026164,43.57
complete,True,base_D3_L128,10000,3,128,T_deep_mean,128,4,5,512,0.15,mean,attention_only_replace_a08,adamw,0.0003,0.01,replace,attention,0.8,0.9,1.0,1.0,1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/attention_only_replace_a08/run_1,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/attention_only_replace_a08/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/attention_only_replace_a08/run_1/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/attention_only_replace_a08/run_1/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/attention_only_replace_a08/run_1/final_model.pt,10,9,0.11282762741186789,0.28850001096725464,2.0299626121520995,0.20976597848441522,0.2884999999994999,0.26956354904174806,0.07447629300741025,0.28450000286102295,2.0485261306762697,0.15976740771314407,0.2844999999994999,0.3925911769866943,0.12671430915639575,0.29225000739097595,2.029556378364563,1.2076485728012814,20.0,4.405846190452576,44.05846190452576,1878.9954889977125,9,0.112828,0.2885,2.029963,44.11
complete,True,base_D3_L128,10000,3,128,T_deep_mean,128,4,5,512,0.15,mean,attention_only_replace_a08,adamw,0.0003,0.01,replace,attention,0.8,0.9,1.0,1.0,2,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/attention_only_replace_a08/run_2,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/attention_only_replace_a08/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/attention_only_replace_a08/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/attention_only_replace_a08/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/attention_only_replace_a08/run_2/final_model.pt,10,10,0.11647909661523814,0.2849999964237213,2.0442999458312987,0.22990691622232012,0.2849999999994999,0.22661273193359374,0.11647909661523814,0.2849999964237213,2.0442999458312987,0.22990691622232012,0.2849999999994999,0.22661273193359374,0.12571426841972635,0.2840000092983246,2.0250056009292603,1.2764261719552978,20.0,4.300612759590149,43.00612759590149,1914.3391261321012,10,0.116479,0.285,2.0443,43.07
complete,True,base_D3_L128,10000,3,128,T_deep_mean,128,4,5,512,0.15,mean,embeddings_only_replace_a08,adamw,0.0003,0.01,replace,embeddings,0.8,0.9,1.0,1.0,0,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/embeddings_only_replace_a08/run_0,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/embeddings_only_replace_a08/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/embeddings_only_replace_a08/run_0/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/embeddings_only_replace_a08/run_0/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/embeddings_only_replace_a08/run_0/final_model.pt,10,8,0.13436256654068693,0.29750001430511475,1.97041238117218,0.23033521202389395,0.2974999999994999,0.2817913722991943,0.12605932151996685,0.29899999499320984,1.9674182415008545,0.22450219344621233,0.2989999999994999,0.3022171106338501,0.15032594345567832,0.2993749976158142,1.9688810205459595,1.1080720851474744,2.0,3.7056092262268066,37.056092262268066,2887.511116201598,8,0.134363,0.2975,1.970412,37.13
complete,True,base_D3_L128,10000,3,128,T_deep_mean,128,4,5,512,0.15,mean,embeddings_only_replace_a08,adamw,0.0003,0.01,replace,embeddings,0.8,0.9,1.0,1.0,1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/embeddings_only_replace_a08/run_1,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/embeddings_only_replace_a08/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/embeddings_only_replace_a08/run_1/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/embeddings_only_replace_a08/run_1/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/embeddings_only_replace_a08/run_1/final_model.pt,10,6,0.13843607026143584,0.3050000071525574,1.9857038135528564,0.2269442566507264,0.3049999999994999,0.31884171867370603,0.12258402961275996,0.2930000126361847,1.988520076751709,0.2236138017664025,0.2929999999994999,0.3141098117828369,0.15532501824691713,0.30250000953674316,1.9662819833755494,1.1095993362020122,2.0,4.375506520271301,43.75506520271301,1906.6266675364539,6,0.138436,0.305,1.985704,43.82
complete,True,base_D3_L128,10000,3,128,T_deep_mean,128,4,5,512,0.15,mean,embeddings_only_replace_a08,adamw,0.0003,0.01,replace,embeddings,0.8,0.9,1.0,1.0,2,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/embeddings_only_replace_a08/run_2,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/embeddings_only_replace_a08/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/embeddings_only_replace_a08/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/embeddings_only_replace_a08/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/embeddings_only_replace_a08/run_2/final_model.pt,10,7,0.11979736805429689,0.28949999809265137,1.9829946155548095,0.20377045383350909,0.2894999999994999,0.2925899639129639,0.10933684507485801,0.28049999475479126,2.005934465408325,0.18715698689229973,0.28049999999949987,0.3602454776763916,0.14277194936518905,0.2957499921321869,1.962532537460327,1.1233360091757352,2.0,4.4465141773223875,44.46514177322388,1861.5352494854064,7,0.119797,0.2895,1.982995,44.52
complete,True,base_D3_L128,10000,3,128,T_deep_mean,128,4,5,512,0.15,mean,delayed_mixed_all_a08_lam025_warm3,adamw,0.0003,0.01,mix,all,0.8,0.9,0.25,4.0,0,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_all_a08_lam025_warm3/run_0,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_all_a08_lam025_warm3/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_all_a08_lam025_warm3/run_0/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_all_a08_lam025_warm3/run_0/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_all_a08_lam025_warm3/run_0/final_model.pt,10,7,0.12285516900756202,0.2849999964237213,1.9981362113952637,0.20146881886132678,0.2849999999994999,0.27727943325042725,0.10776402970976877,0.2770000100135803,2.029346923828125,0.18765420326279642,0.27699999999949987,0.3514590330123901,0.1411127606439819,0.29875001311302185,1.966967638015747,0.9625455978990425,46.2,4.407421016693116,44.07421016693115,1875.1285915787098,7,0.122855,0.285,1.998136,44.13
complete,True,base_D3_L128,10000,3,128,T_deep_mean,128,4,5,512,0.15,mean,delayed_mixed_all_a08_lam025_warm3,adamw,0.0003,0.01,mix,all,0.8,0.9,0.25,4.0,1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_all_a08_lam025_warm3/run_1,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_all_a08_lam025_warm3/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_all_a08_lam025_warm3/run_1/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_all_a08_lam025_warm3/run_1/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_all_a08_lam025_warm3/run_1/final_model.pt,10,10,0.1402133204057173,0.2939999997615814,1.970235637664795,0.22713931452975494,0.2939999999994999,0.3094224796295166,0.1402133204057173,0.2939999997615814,1.970235637664795,0.22713931452975494,0.2939999999994999,0.3094224796295166,0.14987241895099343,0.3005000054836273,1.9618349323272706,0.9472307520381318,46.2,4.0838687181472775,40.83868718147278,2305.2110165730164,10,0.140213,0.294,1.970236,40.93
complete,True,base_D3_L128,10000,3,128,T_deep_mean,128,4,5,512,0.15,mean,delayed_mixed_all_a08_lam025_warm3,adamw,0.0003,0.01,mix,all,0.8,0.9,0.25,4.0,2,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_all_a08_lam025_warm3/run_2,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_all_a08_lam025_warm3/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_all_a08_lam025_warm3/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_all_a08_lam025_warm3/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_all_a08_lam025_warm3/run_2/final_model.pt,10,9,0.13625303153968413,0.29100000858306885,2.006725486755371,0.2353076167265669,0.2909999999994999,0.2835331163406372,0.1325045855786357,0.2705000042915344,2.009758462905884,0.22402061622980995,0.27049999999949986,0.2714195966720581,0.15963786520494408,0.3070000112056732,1.9544453058242799,0.9470620244487096,46.2,4.122754359245301,41.227543592453,2049.9945449743836,9,0.136253,0.291,2.006725,41.29
complete,True,base_D3_L128,10000,3,128,T_deep_mean,128,4,5,512,0.15,mean,delayed_mixed_head_a08_lam025_warm3,adamw,0.0003,0.01,mix,head,0.8,0.9,0.25,4.0,0,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_head_a08_lam025_warm3/run_0,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_head_a08_lam025_warm3/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_head_a08_lam025_warm3/run_0/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_head_a08_lam025_warm3/run_0/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_head_a08_lam025_warm3/run_0/final_model.pt,10,9,0.1020735011559009,0.27649998664855957,2.031576173782349,0.17409463198643868,0.27649999999949987,0.3390764122009277,0.0803444232420888,0.27549999952316284,2.04811619758606,0.15759311489574832,0.27549999999949987,0.372950680732727,0.141589611079394,0.3019999861717224,1.9551933736801148,1.0156779076223943,1.4,4.390827488899231,43.90827488899231,1886.7950213792071,9,0.102074,0.2765,2.031576,43.98
complete,True,base_D3_L128,10000,3,128,T_deep_mean,128,4,5,512,0.15,mean,delayed_mixed_head_a08_lam025_warm3,adamw,0.0003,0.01,mix,head,0.8,0.9,0.25,4.0,1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_head_a08_lam025_warm3/run_1,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_head_a08_lam025_warm3/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_head_a08_lam025_warm3/run_1/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_head_a08_lam025_warm3/run_1/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_head_a08_lam025_warm3/run_1/final_model.pt,10,10,0.14264759250097017,0.30649998784065247,1.9678237171173096,0.24057391052442936,0.3064999999994999,0.3229935970306396,0.14264759250097017,0.30649998784065247,1.9678237171173096,0.24057391052442936,0.3064999999994999,0.3229935970306396,0.16423573816204842,0.30425000190734863,1.9560480756759644,1.0099594682256219,1.4,4.409296464920044,44.09296464920044,1876.8097509373638,10,0.142648,0.3065,1.967824,44.18
complete,True,base_D3_L128,10000,3,128,T_deep_mean,128,4,5,512,0.15,mean,delayed_mixed_head_a08_lam025_warm3,adamw,0.0003,0.01,mix,head,0.8,0.9,0.25,4.0,2,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_head_a08_lam025_warm3/run_2,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_head_a08_lam025_warm3/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_head_a08_lam025_warm3/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_head_a08_lam025_warm3/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/delayed_mixed_head_a08_lam025_warm3/run_2/final_model.pt,10,9,0.13474059716651904,0.2824999988079071,2.0094915771484376,0.2214370116186911,0.2824999999994999,0.29821884822845457,0.11888796110851738,0.2879999876022339,2.0021719398498536,0.1968068643760907,0.2879999999994999,0.2903926582336426,0.15690856938918696,0.3018749952316284,1.965244734764099,0.9776379311910544,1.4,3.9210756063461303,39.210756063461304,2842.6675558756306,9,0.134741,0.2825,2.009492,39.27
complete,True,base_D3_L128,10000,3,128,T_wide_mean,192,6,3,768,0.1,mean,baseline_adamw,adamw,0.0003,0.01,none,none,,,0.0,,0,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_wide_mean/baseline_adamw/run_0,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_wide_mean/baseline_adamw/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_wide_mean/baseline_adamw/run_0/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_wide_mean/baseline_adamw/run_0/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_wide_mean/baseline_adamw/run_0/final_model.pt,10,10,0.15355645525359352,0.2824999988079071,2.0076561183929442,0.2495357965544474,0.2824999999994999,0.26892353439331057,0.15355645525359352,0.2824999988079071,2.0076561183929442,0.2495357965544474,0.2824999999994999,0.26892353439331057,0.1664330650743273,0.3089999854564667,1.9431575374603272,1.3370782164547799,0.0,3.22958447933197,32.2958447933197,2788.268552277412,10,0.153556,0.2825,2.007656,32.38
complete,True,base_D3_L128,10000,3,128,T_wide_mean,192,6,3,768,0.1,mean,baseline_adamw,adamw,0.0003,0.01,none,none,,,0.0,,1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_wide_mean/baseline_adamw/run_1,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_wide_mean/baseline_adamw/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_wide_mean/baseline_adamw/run_1/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_wide_mean/baseline_adamw/run_1/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_wide_mean/baseline_adamw/run_1/final_model.pt,10,9,0.1414521386081676,0.2919999957084656,2.0011653327941894,0.23658098326070603,0.2919999999994999,0.2777723846435547,0.13131316147650857,0.2915000021457672,1.99398561668396,0.23245203305133708,0.2914999999994999,0.311247013092041,0.1679502289858355,0.312624990940094,1.942171627998352,1.3103245204561251,0.0,3.433350682258606,34.33350682258606,2448.5008863068488,9,0.141452,0.292,2.001165,34.4
complete,True,base_D3_L128,10000,3,128,T_wide_mean,192,6,3,768,0.1,mean,baseline_adamw,adamw,0.0003,0.01,none,none,,,0.0,,2,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_wide_mean/baseline_adamw/run_2,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_wide_mean/baseline_adamw/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_wide_mean/baseline_adamw/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_wide_mean/baseline_adamw/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_wide_mean/baseline_adamw/run_2/final_model.pt,10,6,0.14082502076407538,0.30550000071525574,1.962343689918518,0.24102805800829186,0.3054999999994999,0.3034072093963623,0.1311344452360852,0.29350000619888306,1.9629749155044556,0.23623525549986982,0.2934999999994999,0.29604225826263425,0.1692059839323515,0.30674999952316284,1.9508168182373047,1.365563842293792,0.0,3.4127745151519777,34.127745151519775,2443.8612455884613,6,0.140825,0.3055,1.962344,34.17
complete,True,base_D3_L128,10000,3,128,T_wide_mean,192,6,3,768,0.1,mean,naive_all_replace_a08,adamw,0.0003,0.01,replace,all,0.8,0.9,1.0,1.0,0,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_wide_mean/naive_all_replace_a08/run_0,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_wide_mean/naive_all_replace_a08/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_wide_mean/naive_all_replace_a08/run_0/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_wide_mean/naive_all_replace_a08/run_0/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_wide_mean/naive_all_replace_a08/run_0/final_model.pt,10,7,0.08735920060106936,0.2680000066757202,2.1293239917755127,0.16795413219166697,0.2679999999994999,0.2516190481185913,0.04154126344704752,0.25450000166893005,2.1036794366836546,0.10404137920381568,0.2544999999994999,0.3008113489151001,0.10778550064962134,0.2772499918937683,2.0799494943618773,1.2857498541079544,42.0,3.237183356285095,32.37183356285095,2924.772449255606,7,0.087359,0.268,2.129324,32.41
complete,True,base_D3_L128,10000,3,128,T_wide_mean,192,6,3,768,0.1,mean,naive_all_replace_a08,adamw,0.0003,0.01,replace,all,0.8,0.9,1.0,1.0,1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_wide_mean/naive_all_replace_a08/run_1,True,True,True,True,True,True,True,True,True,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_wide_mean/naive_all_replace_a08/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_wide_mean/naive_all_replace_a08/run_1/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_wide_mean/naive_all_replace_a08/run_1/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_wide_mean/naive_all_replace_a08/run_1/final_model.pt,10,1,0.018264425261228276,0.10050000250339508,,0.018355747387534416,0.10049999999949995,,0.018264425261228276,0.10050000250339508,,0.018355747387534416,0.10049999999949995,,0.016597890875729847,0.09049999713897705,,,42.0,2.7804033756256104,27.804033756256104,4571.124026030419,1,0.018264,0.1005,,27.82
